ML Catalog #,Format,Scientific Name,Common Name,Background Species,Subtitle,Recordist,Year,Month,Day,Time,Country,State,County,Locality,Latitude,Longitude,Elevation (m),AgeSex,Behavior,Stimulus,Confidence In ID,How Identified,Captive,Specimen,Quality,Audio Quality For Video,Cut Length (s),Recorder,Microphone,Accessory,Channels,eBird Checklist ID,Air Temp (C),Water Temp (C),Habitat,Regional Habitat,Physical Feature,Public Note,Subject Note,Equipment Note,Class,Order,Family,Taxonomic Sort
14438,Audio,Passer domesticus,House Sparrow,,,"Stein, Robert C; Angstadt, Robert B",1961,6,2,0,United States,California,,Lava Beds National Monument; Petroglyphs,,,,,call,,Not Provided,,,,4,0,254,NAGRA III-B,,Parabola 101.6cm (40in),Mono,,,,,,Cliff, NOTES: SOUNDS OF DIFFERENT SORTS FROM AT LEAST TWO INDIVIDUALS.  Sex: 2 UNKNOWN,,,Aves,Passeriformes,Passeridae,310480
14435,Audio,Passer domesticus,House Sparrow,Quiscalus mexicanus -- Great-tailed Grackle,,"Kellogg, Peter Paul ; Davis, L. Irby ",1960,5,29,530,United States,Texas,,Harlingen,,,,,call,,Not Provided,,,,4,0,325,NAGRA III,,Parabola 101.6cm (40in),Mono,,,,Urban,,, NOTES: EARLY MORNING FLOCK CHORUS.  Sex: 20 UNKNOWN,,,Aves,Passeriformes,Passeridae,310480
197772,Audio,Passer domesticus,House Sparrow,,,"Barve, Sahas ",2014,4,13,542,India,Uttarakhand,,Kedarnath,30.46585,79.22125,1700,Adult Male (1),song,Natural,Certain,Sight and Sound,,,3,0,304,Roland R-26,Sennheiser ME 67,,Mono,,,,,,,,,,Aves,Passeriformes,Passeridae,310480
179436,Audio,Passer domesticus,House Sparrow,,,"Severinghaus, Sheldon R",1978,5,1,1500,Pakistan,Islamabad,,Islamabad; Embassy Road,33.7009739,73.0403709,550,Adult Male (1),advertise; call,Natural,Certain,Sight and Sound,,,3,0,50,NAGRA III,,Dan Gibson Parabola 45.7cm/11cm (18in/4.3in),Mono,,,,,,,,,,Aves,Passeriformes,Passeridae,310480
167633,Audio,Passer domesticus,House Sparrow,,,"Erickson, Jon P",2010,4,28,1506,Mauritius,Plaines Wilhems,,Black River Gorges National Park; Plaine Lievre field station,-20.2323,57.2609,353,Unknown Age Unknown Sex (1),,,Certain,Sight and Sound,,,3,0,32,MARANTZ PMD 661,Sennheiser MKH 20,Telinga Parabola 54.7cm/15.5cm (21.5in/6.1in),Mono,,,,,,,,,,Aves,Passeriformes,Passeridae,325060
162851,Audio,Passer domesticus,House Sparrow,,,"Budney, Gregory F",1991,4,14,1852,United Kingdom,England,Cornwall,Feock,,,,,,,Certain,,,,3,0,138,PANASONIC SV 255,Sennheiser MKH 70,,Mono,,,,,,,,,,Aves,Passeriformes,Passeridae,310480
162831,Audio,Passer domesticus,House Sparrow,,,"Budney, Gregory F",1991,4,13,1845,United Kingdom,England,Cornwall,Feock,,,,,call,,Certain,,,,3,0,168,PANASONIC SV 255,Sennheiser MKH 70,,Mono,,,,,,,,,,Aves,Passeriformes,Passeridae,310480
139679,Audio,Passer domesticus,House Sparrow,,,"Barry, Jessie H",2009,3,8,0,United States,New York,Monroe,"Braddock Bay, Salmon Creek, near marina at south end of bay",43.310384,-77.7482,,Adult Male (2),,Playback Same Species,Certain,Sight and Sound,,,3,0,165,NAGRA ARES-BB+,,Telinga Parabola 54.7cm/15.5cm (21.5in/6.1in),Stereo,,,,Bay/Harbor,,,,,,Aves,Passeriformes,Passeridae,310480
96266,Audio,Passer domesticus,House Sparrow,,,"Macaulay, Linda R",1995,7,8,730,Morocco,,,S of Taurandant,30.5,-9.0,,,call; establish flock contact; forage,Natural,Certain,Sight and Sound,,,3,0,38,SONY TC-D5 PRO II,,,Mono,,,,,,, NOTES: HPF@250HZ. mf , Number of individuals=UU1+; ,,Aves,Passeriformes,Passeridae,310480
96239,Audio,Passer domesticus,House Sparrow,,,"Macaulay, Linda R",1995,6,26,645,Morocco,,,Rabat - Hyatt Hotel,34.0,-7.0,,Adult Male (1),call; establish flock contact,Natural,Certain,Sight and Sound,,,3,0,57,SONY TC-D5 PRO II,,,Mono,,,,,,, NOTES: Male calling from a tree.  HPF@250HZ. mf,,,Aves,Passeriformes,Passeridae,310480
86158,Audio,Passer domesticus,House Sparrow,,,"van den Berg, Arnoud B",1997,4,15,635,Morocco,Sous-Massa-Draa,,Oued Massa; Talissa Village,,,,Adult Unknown Sex (1),call; perform nest relief,Natural,Not Provided,,,,3,0,33,SONY TCD-D3,,Telinga Parabola 54.7cm/15.5cm (21.5in/6.1in),Mono,,,,Suburban; Rural; Active Agricultural; Yard,,,NOTES: (Breeding Status:  Breeding. General Climate:  Arid. Cover Density: Medium.) Calling from tree nest at yard.,,,Aves,Passeriformes,Passeridae,310480
